2021-08-20/11:15:21		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-20/11:17:29		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:30		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:30		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:30		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:31		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:31		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:31		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:32		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:32		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:33		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:33		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:34		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:34		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:35		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:35		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:36		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:36		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:36		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:37		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:37		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:37		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:38		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:38		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:38		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:39		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:39		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:39		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:40		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:40		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:40		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:41		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:41		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:41		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:42		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:42		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:43		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:43		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:43		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:44		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:44		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:44		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:45		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:45		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:46		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:46		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:46		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:47		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:47		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:47		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:48		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:48		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:48		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:49		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:49		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:49		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:50		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:50		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:50		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:51		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:51		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:51		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:52		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:52		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:52		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:53		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:53		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:54		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:54		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:54		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:55		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:55		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:56		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:56		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:56		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:57		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:57		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:57		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:58		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:58		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:59		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:59		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:17:59		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:18:00		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/11:18:00		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:00		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:01		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:01		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:01		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:02		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:02		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:02		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:03		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:03		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:03		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:04		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:04		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:05		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:05		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:05		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:06		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:06		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:06		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:07		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:07		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:07		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:08		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:08		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:08		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:09		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:09		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:09		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:10		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:10		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:11		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:11		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:11		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:12		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:12		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:12		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:13		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:13		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:14		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:14		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:14		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:15		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:15		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:15		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:16		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:16		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:16		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:17		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:17		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:18		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:18		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:18		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:19		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:19		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:19		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:20		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:20		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:20		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:21		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:21		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:21		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:22		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:22		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:23		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:23		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:23		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:24		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:24		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:24		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:25		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:25		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:25		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:26		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:26		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:27		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:28		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:28		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:29		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:31		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:33		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:41		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:47		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:50		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:52		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:53		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:54		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:55		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:55		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:56		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:56		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:56		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:57		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:57		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:57		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:58		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:58		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:58		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:59		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:59		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:18:59		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:19:00		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:19:00		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:19:00		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:19:01		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:19:01		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/11:19:01		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
